Local time,Open,High,Low,Close,Volume
22.02.2023 18:00:00.000 GMT-0000,12103.297,12138.389,12094.109,12117.529,7627694.13
22.02.2023 19:00:00.000 GMT-0000,12117.547,12158.789,12028.269,12031.079,10635617.26
22.02.2023 20:00:00.000 GMT-0000,12031.599,12072.799,12016.769,12071.499,9254789.35
22.02.2023 21:00:00.000 GMT-0000,12071.899,12086.287,12066.239,12073.619,1305894.02
22.02.2023 22:00:00.000 GMT-0000,12073.619,12073.619,12073.619,12073.619,0
22.02.2023 23:00:00.000 GMT-0000,12143.439,12145.489,12117.939,12133.589,2599821.09
23.02.2023 00:00:00.000 GMT-0000,12133.367,12144.197,12132.309,12135.239,2603997.95
23.02.2023 01:00:00.000 GMT-0000,12135.297,12164.799,12130.719,12164.299,3432462.93
23.02.2023 02:00:00.000 GMT-0000,12164.207,12175.699,12159.939,12173.599,3183906.08
23.02.2023 03:00:00.000 GMT-0000,12173.397,12178.699,12164.919,12168.019,2481374.03
23.02.2023 04:00:00.000 GMT-0000,12168.309,12172.809,12163.719,12172.229,1734586
23.02.2023 05:00:00.000 GMT-0000,12172.349,12173.199,12153.309,12157.199,2518517.02
23.02.2023 06:00:00.000 GMT-0000,12157.197,12165.489,12153.359,12155.599,1994761.94
23.02.2023 07:00:00.000 GMT-0000,12155.719,12159.999,12147.429,12148.239,2542532.92
23.02.2023 08:00:00.000 GMT-0000,12148.399,12191.907,12140.819,12172.019,5714301.11
23.02.2023 09:00:00.000 GMT-0000,12172.279,12190.319,12116.609,12148.849,4658777.24
23.02.2023 10:00:00.000 GMT-0000,12148.949,12156.289,12138.339,12154.839,3544442.89
23.02.2023 11:00:00.000 GMT-0000,12154.369,12174.699,12143.999,12173.809,3995486.02
23.02.2023 12:00:00.000 GMT-0000,12171.939,12185.327,12162.409,12179.909,4215328.22
23.02.2023 13:00:00.000 GMT-0000,12180.079,12201.419,12151.499,12187.059,6446026.8
23.02.2023 14:00:00.000 GMT-0000,12187.309,12226.999,12164.759,12201.049,8542390.82
23.02.2023 15:00:00.000 GMT-0000,12201.289,12216.309,12074.519,12085.569,9696907.04
23.02.2023 16:00:00.000 GMT-0000,12085.599,12107.067,12002.559,12004.369,9704726.22
23.02.2023 17:00:00.000 GMT-0000,12005.299,12054.399,12000.639,12051.607,8708344.46
23.02.2023 18:00:00.000 GMT-0000,12051.489,12096.799,12027.829,12088.309,7668725.97
23.02.2023 19:00:00.000 GMT-0000,12088.297,12186.539,12076.999,12162.899,8488021.85
23.02.2023 20:00:00.000 GMT-0000,12163.089,12220.417,12163.069,12179.319,9877359.39
23.02.2023 21:00:00.000 GMT-0000,12179.597,12182.619,12161.309,12164.229,1321918.96
23.02.2023 22:00:00.000 GMT-0000,12164.229,12164.229,12164.229,12164.229,0
23.02.2023 23:00:00.000 GMT-0000,12161.449,12162.409,12142.479,12144.229,2529218.91
24.02.2023 00:00:00.000 GMT-0000,12144.339,12168.577,12141.229,12165.049,3868613
24.02.2023 01:00:00.000 GMT-0000,12165.119,12184.809,12133.959,12155.227,4719948.77
24.02.2023 02:00:00.000 GMT-0000,12154.839,12160.589,12145.329,12150.439,2741108.89
24.02.2023 03:00:00.000 GMT-0000,12150.467,12165.189,12149.509,12160.699,2231408.12
24.02.2023 04:00:00.000 GMT-0000,12160.519,12163.189,12144.429,12148.239,1965003.97
24.02.2023 05:00:00.000 GMT-0000,12148.599,12157.787,12146.219,12147.819,2635047.91
24.02.2023 06:00:00.000 GMT-0000,12147.989,12154.109,12136.949,12148.569,2197550.06
24.02.2023 07:00:00.000 GMT-0000,12148.749,12149.189,12121.269,12124.999,3244647.03
24.02.2023 08:00:00.000 GMT-0000,12124.997,12132.599,12105.319,12107.089,5528664.11
24.02.2023 09:00:00.000 GMT-0000,12106.907,12118.299,12093.029,12096.549,4082269.19
24.02.2023 10:00:00.000 GMT-0000,12096.597,12103.999,12079.859,12091.539,3815897.94
24.02.2023 11:00:00.000 GMT-0000,12091.999,12091.999,12052.739,12069.879,4665618.9
24.02.2023 12:00:00.000 GMT-0000,12069.849,12079.007,12059.009,12067.819,4421245.1
24.02.2023 13:00:00.000 GMT-0000,12067.949,12073.309,11944.809,11968.939,7375513.08
24.02.2023 14:00:00.000 GMT-0000,11969.007,12014.339,11926.899,11948.519,8921825.41
24.02.2023 15:00:00.000 GMT-0000,11947.569,11966.029,11898.599,11911.029,8778490.07
24.02.2023 16:00:00.000 GMT-0000,11911.259,11993.649,11899.539,11965.859,9597377.78
24.02.2023 17:00:00.000 GMT-0000,11966.049,11973.217,11913.389,11920.159,8885608.67
24.02.2023 18:00:00.000 GMT-0000,11920.137,11950.389,11906.629,11941.009,8930917.74
24.02.2023 19:00:00.000 GMT-0000,11941.559,11988.239,11922.129,11981.319,8500906.94
24.02.2023 20:00:00.000 GMT-0000,11981.669,11996.079,11920.749,11973.419,9404938.7
24.02.2023 21:00:00.000 GMT-0000,11973.357,11978.787,11964.709,11974.369,1089490.06
24.02.2023 22:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
24.02.2023 23:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 00:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 01:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 02:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 03:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 04:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 05:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 06:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 07:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 08:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 09:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 10:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 11:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 12:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 13:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 14:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 15:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 16:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 17:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 18:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 19:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 20:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 21:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 22:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
25.02.2023 23:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 00:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 01:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 02:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 03:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 04:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 05:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 06:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 07:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 08:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 09:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 10:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 11:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 12:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 13:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 14:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 15:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 16:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 17:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 18:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 19:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 20:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 21:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 22:00:00.000 GMT-0000,11974.369,11974.369,11974.369,11974.369,0
26.02.2023 23:00:00.000 GMT-0000,11978.099,11999.419,11964.329,11991.629,3296175
27.02.2023 00:00:00.000 GMT-0000,11991.647,11993.917,11978.199,11990.367,3071770.91
27.02.2023 01:00:00.000 GMT-0000,11990.189,12019.907,11989.919,12014.529,3508694.89
27.02.2023 02:00:00.000 GMT-0000,12014.567,12019.099,12005.919,12013.059,2649019
27.02.2023 03:00:00.000 GMT-0000,12013.429,12015.889,11994.629,11999.869,2737088.92
27.02.2023 04:00:00.000 GMT-0000,11999.817,12005.789,11997.019,12005.317,2050113.92
27.02.2023 05:00:00.000 GMT-0000,12005.039,12007.089,11981.319,11985.989,2743794.92
27.02.2023 06:00:00.000 GMT-0000,11985.997,11992.109,11980.679,11985.639,2225183.96
27.02.2023 07:00:00.000 GMT-0000,11986.019,12014.889,11982.459,12011.999,3308265.92
27.02.2023 08:00:00.000 GMT-0000,12011.967,12047.029,12011.709,12030.897,6258252.14
27.02.2023 09:00:00.000 GMT-0000,12030.639,12051.707,12022.879,12032.309,4616625.79
27.02.2023 10:00:00.000 GMT-0000,12032.419,12052.007,12026.869,12026.919,3684540.99
27.02.2023 11:00:00.000 GMT-0000,12027.169,12044.589,12023.499,12037.359,3187675
27.02.2023 12:00:00.000 GMT-0000,12037.339,12050.909,12027.819,12033.379,3736337.9
27.02.2023 13:00:00.000 GMT-0000,12033.417,12126.879,12028.529,12111.909,5860737.8
27.02.2023 14:00:00.000 GMT-0000,12112.099,12125.607,12081.509,12122.199,8073885.92
27.02.2023 15:00:00.000 GMT-0000,12121.319,12162.709,12050.149,12077.217,9732908.25
27.02.2023 16:00:00.000 GMT-0000,12077.069,12091.809,12039.249,12073.879,9402416.23
27.02.2023 17:00:00.000 GMT-0000,12074.029,12094.899,12045.119,12091.659,8494326.59
27.02.2023 18:00:00.000 GMT-0000,12092.079,12107.087,12068.009,12101.799,8563465.12
27.02.2023 19:00:00.000 GMT-0000,12101.557,12117.799,12054.659,12062.309,8575594.9
27.02.2023 20:00:00.000 GMT-0000,12062.247,12071.889,12032.819,12057.109,9244461.06
27.02.2023 21:00:00.000 GMT-0000,12057.029,12069.897,12057.029,12066.987,954518.97
27.02.2023 22:00:00.000 GMT-0000,12066.987,12066.987,12066.987,12066.987,0
27.02.2023 23:00:00.000 GMT-0000,12066.899,12081.089,12061.739,12066.999,2030846.12
28.02.2023 00:00:00.000 GMT-0000,12066.919,12085.167,12066.219,12077.309,2350363.97
28.02.2023 01:00:00.000 GMT-0000,12077.139,12101.699,12070.229,12093.209,3079560.04
28.02.2023 02:00:00.000 GMT-0000,12093.769,12099.109,12080.759,12095.069,2624650
28.02.2023 03:00:00.000 GMT-0000,12095.809,12095.809,12086.219,12087.779,1768962.03
28.02.2023 04:00:00.000 GMT-0000,12087.737,12091.789,12076.009,12079.509,1840288.04
28.02.2023 05:00:00.000 GMT-0000,12079.607,12079.607,12057.219,12060.029,2979868.89
28.02.2023 06:00:00.000 GMT-0000,12060.649,12074.499,12058.319,12071.569,2351495.98
28.02.2023 07:00:00.000 GMT-0000,12072.009,12072.089,12013.839,12015.829,3913633.11
28.02.2023 08:00:00.000 GMT-0000,12015.907,12041.609,12003.029,12031.019,6248243.81
28.02.2023 09:00:00.000 GMT-0000,12031.859,12047.899,12019.229,12033.769,4377573.01
28.02.2023 10:00:00.000 GMT-0000,12033.747,12069.607,12032.589,12065.879,4144206.05
28.02.2023 11:00:00.000 GMT-0000,12066.039,12099.399,12064.539,12087.689,3852560.04
28.02.2023 12:00:00.000 GMT-0000,12087.707,12119.257,12084.689,12110.399,4241110.8
28.02.2023 13:00:00.000 GMT-0000,12110.367,12112.289,12048.229,12069.579,5428928.85
28.02.2023 14:00:00.000 GMT-0000,12070.079,12086.419,12015.869,12068.349,8094211.58
28.02.2023 15:00:00.000 GMT-0000,12068.387,12099.299,12021.309,12050.889,10467805.86
28.02.2023 16:00:00.000 GMT-0000,12050.659,12091.389,12043.359,12063.119,9690750.12
28.02.2023 17:00:00.000 GMT-0000,12063.057,12127.099,12062.719,12118.679,9031874.66
28.02.2023 18:00:00.000 GMT-0000,12118.609,12146.907,12115.679,12137.519,8782656.67
28.02.2023 19:00:00.000 GMT-0000,12137.549,12147.699,12096.179,12099.329,8179801.94
28.02.2023 20:00:00.000 GMT-0000,12099.749,12099.867,12040.209,12040.209,8933871.27
28.02.2023 21:00:00.000 GMT-0000,12039.489,12043.899,12001.519,12010.059,1721696.97
28.02.2023 22:00:00.000 GMT-0000,12010.059,12010.059,12010.059,12010.059,0
28.02.2023 23:00:00.000 GMT-0000,12009.699,12014.789,11987.289,11995.659,2707019.09
01.03.2023 00:00:00.000 GMT-0000,11995.817,11997.489,11971.569,11974.069,3875209.09
01.03.2023 01:00:00.000 GMT-0000,11974.107,12016.769,11963.179,12015.249,4828369.14
01.03.2023 02:00:00.000 GMT-0000,12015.287,12029.619,12010.239,12028.289,3296209.1
01.03.2023 03:00:00.000 GMT-0000,12028.699,12049.889,12025.099,12041.539,3316375.97
01.03.2023 04:00:00.000 GMT-0000,12041.659,12050.499,12035.129,12044.279,2635277.99
01.03.2023 05:00:00.000 GMT-0000,12044.719,12051.799,12037.279,12045.249,2937434.91
01.03.2023 06:00:00.000 GMT-0000,12045.339,12077.089,12044.299,12065.659,3526240.11
01.03.2023 07:00:00.000 GMT-0000,12065.789,12090.299,12058.249,12081.879,4121778.01
01.03.2023 08:00:00.000 GMT-0000,12081.897,12090.989,12054.489,12079.619,6360880.85
01.03.2023 09:00:00.000 GMT-0000,12079.637,12100.409,12074.229,12090.779,4951766.97
01.03.2023 10:00:00.000 GMT-0000,12090.889,12111.289,12077.239,12106.379,4357717.04
01.03.2023 11:00:00.000 GMT-0000,12106.597,12114.849,12096.529,12101.599,4049749.85
01.03.2023 12:00:00.000 GMT-0000,12101.357,12101.357,12079.749,12089.119,4194428.92
01.03.2023 13:00:00.000 GMT-0000,12089.167,12090.399,12012.209,12012.599,5974345.21
01.03.2023 14:00:00.000 GMT-0000,12012.809,12053.409,11978.589,12024.409,8358893.39
01.03.2023 15:00:00.000 GMT-0000,12024.407,12044.609,11929.559,11987.699,10937828.06
01.03.2023 16:00:00.000 GMT-0000,11987.627,12000.497,11904.109,11987.609,10101411.82
01.03.2023 17:00:00.000 GMT-0000,11987.729,12016.087,11972.649,11985.329,9282751.08
01.03.2023 18:00:00.000 GMT-0000,11985.339,11986.139,11937.829,11956.389,8817588.81
01.03.2023 19:00:00.000 GMT-0000,11956.407,11961.059,11914.359,11929.009,8886184.69
01.03.2023 20:00:00.000 GMT-0000,11929.239,11954.299,11919.559,11943.399,9383858.68
01.03.2023 21:00:00.000 GMT-0000,11942.599,11953.819,11933.809,11948.889,1360643.98
01.03.2023 22:00:00.000 GMT-0000,11948.889,11948.889,11948.889,11948.889,0
01.03.2023 23:00:00.000 GMT-0000,11942.559,11952.717,11939.769,11947.099,2428592.92
02.03.2023 00:00:00.000 GMT-0000,11947.017,11966.799,11920.919,11922.219,3622507.1
02.03.2023 01:00:00.000 GMT-0000,11922.669,11925.497,11831.099,11862.019,5579053.88
02.03.2023 02:00:00.000 GMT-0000,11862.409,11886.499,11858.399,11884.209,3989063.98
02.03.2023 03:00:00.000 GMT-0000,11884.899,11894.289,11870.689,11879.829,3020778.89
02.03.2023 04:00:00.000 GMT-0000,11880.119,11888.899,11872.119,11879.299,2084935.9
02.03.2023 05:00:00.000 GMT-0000,11879.819,11882.097,11854.619,11862.679,3048347.95
02.03.2023 06:00:00.000 GMT-0000,11862.659,11879.409,11855.909,11859.359,2780395.98
02.03.2023 07:00:00.000 GMT-0000,11859.347,11864.399,11827.019,11842.659,3991178.04
02.03.2023 08:00:00.000 GMT-0000,11843.059,11867.989,11807.899,11857.649,6442727.09
02.03.2023 09:00:00.000 GMT-0000,11857.667,11867.589,11834.159,11839.909,4719283.1
02.03.2023 10:00:00.000 GMT-0000,11839.877,11858.809,11815.209,11856.859,5023722.17
02.03.2023 11:00:00.000 GMT-0000,11856.817,11883.889,11853.389,11878.889,4178198.81
02.03.2023 12:00:00.000 GMT-0000,11879.689,11893.769,11848.719,11854.759,4858748.91
02.03.2023 13:00:00.000 GMT-0000,11855.099,11868.989,11813.569,11818.029,6196536.06
02.03.2023 14:00:00.000 GMT-0000,11818.047,11889.899,11816.219,11875.569,8380601.88
02.03.2023 15:00:00.000 GMT-0000,11875.709,11911.919,11851.759,11902.579,10831308.36
02.03.2023 16:00:00.000 GMT-0000,11902.749,11917.079,11862.329,11885.779,9915905
02.03.2023 17:00:00.000 GMT-0000,11885.859,11913.859,11874.359,11904.817,8816601.75
02.03.2023 18:00:00.000 GMT-0000,11904.789,11980.419,11892.029,11978.629,9171792.03
02.03.2023 19:00:00.000 GMT-0000,11979.559,12031.999,11979.559,12012.619,9797389.98
02.03.2023 20:00:00.000 GMT-0000,12012.647,12075.369,11996.819,12045.299,9947708.13
02.03.2023 21:00:00.000 GMT-0000,12045.819,12052.519,12028.689,12031.319,1242252.95
02.03.2023 22:00:00.000 GMT-0000,12031.319,12031.319,12031.319,12031.319,0
02.03.2023 23:00:00.000 GMT-0000,12025.649,12025.679,12010.049,12015.799,2275640.01
03.03.2023 00:00:00.000 GMT-0000,12015.717,12028.387,12000.719,12016.649,3356061.94
03.03.2023 01:00:00.000 GMT-0000,12016.617,12035.607,11994.869,11997.219,4462475.78
03.03.2023 02:00:00.000 GMT-0000,11997.167,12006.287,11990.589,11995.669,3391969.92
03.03.2023 03:00:00.000 GMT-0000,11995.887,12011.809,11992.539,12005.329,2775938.99
03.03.2023 04:00:00.000 GMT-0000,12005.699,12013.989,12002.249,12011.799,1972121
03.03.2023 05:00:00.000 GMT-0000,12011.339,12020.887,12011.199,12015.699,2288193.94
03.03.2023 06:00:00.000 GMT-0000,12015.677,12028.897,12011.289,12025.677,2258958.1
03.03.2023 07:00:00.000 GMT-0000,12025.509,12025.517,11997.409,12001.859,3010497.09
03.03.2023 08:00:00.000 GMT-0000,12001.847,12053.667,12001.619,12045.109,5359512.81
03.03.2023 09:00:00.000 GMT-0000,12045.167,12068.099,12041.709,12057.219,4263955.12
03.03.2023 10:00:00.000 GMT-0000,12057.559,12082.799,12057.559,12071.759,3697542.91
03.03.2023 11:00:00.000 GMT-0000,12071.707,12095.287,12070.349,12090.587,3151747.94
03.03.2023 12:00:00.000 GMT-0000,12090.339,12102.089,12057.329,12063.539,3993211.03
03.03.2023 13:00:00.000 GMT-0000,12064.299,12120.319,12057.709,12117.589,5177618.98
03.03.2023 14:00:00.000 GMT-0000,12117.699,12179.599,12091.719,12170.049,8029535.29
03.03.2023 15:00:00.000 GMT-0000,12170.209,12212.999,12111.269,12165.819,10714894.29
03.03.2023 16:00:00.000 GMT-0000,12166.759,12211.609,12151.399,12202.869,9885830.88
03.03.2023 17:00:00.000 GMT-0000,12203.299,12247.889,12196.379,12245.169,8473382.95
03.03.2023 18:00:00.000 GMT-0000,12245.619,12257.659,12233.619,12249.359,7820932.87
03.03.2023 19:00:00.000 GMT-0000,12249.407,12288.409,12238.819,12284.379,8026495.93
03.03.2023 20:00:00.000 GMT-0000,12284.659,12301.289,12264.329,12291.019,8941884.99
03.03.2023 21:00:00.000 GMT-0000,12291.059,12303.607,12287.529,12297.219,1101328.02
03.03.2023 22:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
03.03.2023 23:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 00:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 01:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 02:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 03:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 04:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 05:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 06:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 07:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 08:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 09:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 10:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 11:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 12:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 13:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 14:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 15:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 16:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 17:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 18:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 19:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 20:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 21:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 22:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
04.03.2023 23:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
05.03.2023 00:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
05.03.2023 01:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
05.03.2023 02:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
05.03.2023 03:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
05.03.2023 04:00:00.000 GMT-0000,12297.219,12297.219,12297.219,12297.219,0
